word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
kilabu	95	-6.59	6	7	3068	1016	0	0	0	6
nyoka	95	-5.58	4	4	589	86	0	0	0	5
right	95	-6.63	8	10	390	45	0	0	0	5
akishirikiana	95	-10.08	0	0	1768	235	0	0	0	13
pori	95	-4.94	8	8	548	73	0	0	0	4
hisi	95	-5.19	18	21	988	74	0	0	0	4
mbao	95	-5.38	14	18	2330	66	0	0	0	4
kuvuta	95	-5.14	14	17	3068	1459	0	0	0	6
gluteni	95	-7.96	0	2	362	18	0	0	0	7
japo	95	-5.51	12	12	262	63	0	0	0	4
sanifu	94	-6.18	0	2	923	191	0	0	0	6
kusimamia	94	-7.9	0	0	3068	1459	0	0	0	9
tony	94	-5.95	8	8	598	74	0	0	0	4
radio	94	-6.49	2	3	390	85	0	0	0	5
madhumuni	94	-9.51	0	0	2330	907	0	0	0	9
mabawa	94	-5.92	10	13	2330	907	0	0	0	6
wenger	94	-6.42	0	0	1499	69	0	0	0	6
santa	94	-5.89	6	8	923	191	0	0	0	5
nyuki	94	-6.07	2	2	589	86	0	0	0	5
mwanariadha	94	-10.78	0	0	2330	171	0	0	0	11
virginia	94	-9.35	0	0	419	294	0	0	0	8
tupu	94	-5.98	6	7	598	85	0	0	0	4
jeraha	94	-7.05	0	0	262	47	0	0	0	6
meksiko	94	-8.35	0	0	2330	105	0	0	0	7
likawa	94	-5.86	12	13	548	272	0	0	0	6
mwanafalsafa	94	-13.14	0	0	2330	171	0	0	0	12
wahudumu	94	-8.13	0	0	1499	1297	0	0	0	8
mashtaka	94	-7.93	0	1	2330	907	0	0	0	8
hawawezi	94	-8.46	0	0	988	313	0	0	0	8
kuteka	94	-5.22	10	12	3068	1459	0	0	0	6
milo	94	-4.93	16	20	2330	313	0	0	0	4
japan	94	-6.56	0	1	262	63	0	0	0	5
waigizaji	94	-8.89	0	0	1499	1297	0	0	0	9
best	94	-5.87	10	11	662	103	0	0	0	4
visiwani	94	-7.59	0	0	419	294	0	0	0	8
uliendelea	94	-7.88	0	0	1238	211	0	0	0	10
peace	94	-7.08	2	2	548	86	0	0	0	5
kuambukizwa	94	-10.23	0	0	3068	1459	0	0	0	11
upofu	94	-5.97	0	1	1238	67	0	0	0	5
uenezi	94	-7.3	0	0	1238	12	0	0	0	6
kujiuzulu	93	-9.15	0	0	3068	1459	0	0	0	9
kuhitimu	93	-7.99	0	0	3068	1459	0	0	0	8
mirefu	93	-7.22	6	7	2330	313	0	0	0	6
kupeleka	93	-6.46	0	0	3068	1459	0	0	0	8
koli	93	-5.02	24	26	3068	109	0	0	0	4
masi	93	-3.63	32	37	2330	907	0	0	0	4
xii	93	-4.98	14	19	23	5	0	0	0	3
utu	93	-4.19	16	21	1238	98	0	0	0	3
pindi	93	-5.62	10	11	548	54	0	0	0	5
tumaini	93	-7.4	0	0	598	85	0	0	0	7
migogoro	93	-9.27	0	1	2330	313	0	0	0	8
kubadili	93	-6.86	0	0	3068	1459	0	0	0	8
ltd	93	-6.02	2	3	548	2	0	0	0	3
unabii	93	-8.1	0	1	1238	188	0	0	0	6
nyasi	93	-5.61	6	7	589	86	0	0	0	5
sydney	93	-7.39	2	2	923	15	0	0	0	6
ndizo	93	-6.51	10	11	589	42	0	0	0	5
mhariri	93	-7.8	2	3	2330	24	0	0	0	7
uraia	93	-7.0	4	6	1238	42	0	0	0	5
earth	93	-7.65	2	2	292	13	0	0	0	5
inayotumika	92	-8.45	0	0	1151	360	0	0	0	11
midogo	92	-6.85	10	11	2330	313	0	0	0	6
bungeni	92	-6.91	0	0	662	75	0	0	0	7
mtama	92	-5.48	4	6	2330	71	0	0	0	5
kushambulia	92	-8.32	0	0	3068	1459	0	0	0	11
hufuata	92	-6.25	2	2	988	419	0	0	0	7
mawimbi	92	-8.24	0	0	2330	907	0	0	0	7
um	92	-3.76	48	54	1238	85	85	85	85	2
lipo	92	-4.21	12	16	548	272	0	0	0	4
haiwezi	92	-8.06	2	7	988	313	0	0	0	7
ruhusa	92	-6.52	0	0	390	53	0	0	0	6
machache	92	-7.92	0	1	2330	907	0	0	0	8
hasira	92	-7.14	4	4	988	313	0	0	0	6
utukufu	92	-7.43	2	3	1238	98	0	0	0	7
ukumbi	92	-6.63	0	1	1238	89	0	0	0	6
kutuma	92	-5.27	6	10	3068	1459	0	0	0	6
duara	92	-6.43	0	1	401	40	0	0	0	5
majeshi	92	-6.94	0	0	2330	907	0	0	0	7
luka	92	-5.24	2	3	548	43	0	0	0	4
gamba	92	-5.48	20	24	362	80	0	0	0	5
yemen	92	-7.07	0	1	337	27	0	0	0	5
frankfurt	92	-11.53	0	0	358	56	0	0	0	9
said	92	-5.15	6	9	923	191	0	0	0	4
hupata	92	-5.29	4	5	988	419	0	0	0	6
wanaamini	91	-8.27	0	0	1499	1297	0	0	0	9
jangwani	91	-7.72	0	0	262	63	0	0	0	8
walishindwa	91	-7.94	0	0	1499	1297	0	0	0	11
uaminifu	91	-9.11	0	0	1238	34	0	0	0	8
mandhari	91	-8.09	0	0	2330	907	0	0	0	8
narc	91	-6.36	10	13	589	141	0	0	0	4
mwao	91	-5.08	12	16	2330	171	0	0	0	4
maporomoko	91	-10.33	0	0	2330	907	0	0	0	10
mtiririko	91	-10.57	0	0	2330	71	0	0	0	9
viwanja	91	-7.51	6	6	419	294	0	0	0	7
chelsea	91	-8.34	0	0	565	192	0	0	0	7
sungura	91	-7.84	0	0	923	77	0	0	0	7
kubuni	91	-5.78	0	1	3068	1459	0	0	0	6
kutenda	91	-5.43	6	8	3068	1459	0	0	0	7
mkristo	91	-8.75	2	3	2330	65	0	0	0	7
khan	91	-5.72	6	8	3068	13	0	0	0	4
sentimita	91	-9.54	0	0	923	102	0	0	0	9
kuchukuliwa	91	-8.26	0	0	3068	1459	0	0	0	11
yaliyomo	91	-7.24	0	0	337	255	0	0	0	8
enya	91	-5.04	8	10	292	35	0	0	0	4
green	91	-6.37	2	2	362	45	0	0	0	5
kuhama	91	-5.8	10	11	3068	1459	0	0	0	6
fa	91	-3.37	64	74	358	80	80	80	80	2
heroes	91	-8.32	0	1	988	86	0	0	0	6
association	91	-13.23	0	0	1768	54	0	0	0	11
kienyeji	91	-8.15	0	0	3068	1016	0	0	0	8
geneva	91	-7.43	2	2	362	49	0	0	0	6
watazamaji	91	-9.57	0	0	1499	1297	0	0	0	10
mathayo	91	-7.55	0	1	2330	907	0	0	0	7
z	91	-4.3	0	9	433	433	433	433	433	1
halmashauri	91	-11.82	0	0	988	313	0	0	0	11
yakiwa	91	-5.48	4	5	337	255	0	0	0	6
kilicho	90	-5.99	4	4	3068	1016	0	0	0	7
can	90	-4.4	46	50	565	103	0	0	0	3
makusudi	90	-7.67	0	0	2330	907	0	0	0	8
msikiti	90	-7.32	0	1	2330	75	0	0	0	7
madarakani	90	-9.03	0	0	2330	907	0	0	0	10
corps	90	-6.75	0	1	565	123	0	0	0	5
akisema	90	-7.37	10	11	1768	235	0	0	0	7
mtumiaji	90	-7.51	0	0	2330	71	0	0	0	8
penicillin	90	-12.49	0	0	548	86	0	0	0	10
kusimama	90	-7.68	0	0	3068	1459	0	0	0	8
kuingiza	90	-6.97	0	2	3068	1459	0	0	0	8
walijaribu	90	-8.57	0	0	1499	1297	0	0	0	10
ombi	90	-5.71	2	3	202	14	0	0	0	4
huria	90	-4.83	0	1	988	419	0	0	0	5
matajiri	90	-6.56	0	2	2330	907	0	0	0	8
port	90	-5.08	10	11	548	73	0	0	0	4
congress	90	-9.94	0	0	565	123	0	0	0	8
johnson	90	-8.31	0	0	262	46	0	0	0	7
haswa	90	-5.7	2	4	988	313	0	0	0	5
je	90	-3.72	58	64	262	47	47	47	47	2
chile	90	-6.15	6	6	565	192	0	0	0	5
taylor	90	-9.29	0	0	598	154	0	0	0	6
sare	90	-5.29	20	22	923	191	0	0	0	4
akajiunga	90	-7.58	0	0	1768	235	0	0	0	9
big	90	-6.36	18	19	662	57	0	0	0	3
kubaki	89	-5.46	4	5	3068	1459	0	0	0	6
kiutawala	89	-8.93	0	0	3068	1016	0	0	0	9
live	89	-5.06	18	21	548	272	0	0	0	4
zana	89	-5.02	32	34	433	46	0	0	0	4
kikwa	89	-4.5	4	6	3068	1016	0	0	0	5
kumekuwa	89	-6.62	0	1	3068	1459	0	0	0	8
mtihani	89	-8.56	0	1	2330	71	0	0	0	7
jibu	89	-5.43	6	6	262	41	0	0	0	4
chicago	89	-9.17	0	0	565	192	0	0	0	7
mwai	89	-5.12	2	8	2330	171	0	0	0	4
saksonia	89	-9.31	0	1	923	191	0	0	0	8
utumiaji	89	-7.57	0	0	1238	98	0	0	0	8
shayiri	89	-9.08	0	1	923	140	0	0	0	7
udhaifu	89	-8.14	0	2	1238	19	0	0	0	7
watano	89	-6.0	4	4	1499	1297	0	0	0	6
ilisababisha	89	-8.97	0	0	1151	386	0	0	0	12
watafiti	89	-8.16	0	0	1499	1297	0	0	0	8
mjerumani	89	-10.29	0	0	2330	17	0	0	0	9
mbuzi	88	-5.59	6	6	2330	66	0	0	0	5
fani	88	-3.9	18	22	358	80	0	0	0	4
kuomba	88	-5.78	4	5	3068	1459	0	0	0	6
kinshasa	88	-9.39	0	0	3068	1016	0	0	0	8
waswahili	88	-9.05	0	0	1499	1297	0	0	0	9
walikufa	88	-7.29	0	2	1499	1297	0	0	0	8
amuzi	88	-5.66	0	1	1768	141	0	0	0	5
disney	88	-9.58	0	0	401	60	0	0	0	6
fujo	88	-7.51	4	4	358	45	0	0	0	4
simulizi	88	-8.13	0	0	923	116	0	0	0	8
chaguo	88	-7.41	0	0	565	192	0	0	0	6
elektroni	88	-9.56	0	0	292	38	0	0	0	9
oda	88	-4.64	24	29	202	12	0	0	0	3
iliitwa	88	-5.99	6	10	1151	386	0	0	0	7
seti	88	-5.26	12	15	923	102	0	0	0	4
umati	88	-5.57	0	0	1238	85	0	0	0	5
bill	88	-5.59	16	17	662	57	0	0	0	4
kutimiza	88	-7.35	0	0	3068	1459	0	0	0	8
sierra	88	-7.97	0	1	923	116	0	0	0	6
kuwasiliana	88	-8.76	0	0	3068	1459	0	0	0	11
yo	88	-3.63	44	52	337	27	27	27	27	2
vii	88	-4.19	14	20	419	294	0	0	0	3
jomo	88	-5.54	12	13	262	46	0	0	0	4
makaburu	88	-7.78	0	0	2330	907	0	0	0	8
who	87	-4.67	6	8	1499	13	0	0	0	3
mauti	87	-5.41	6	6	2330	907	0	0	0	5
or	87	-3.87	60	68	202	29	29	29	29	2
anaonekana	87	-8.51	0	0	1768	258	0	0	0	10
bingwa	87	-5.93	0	1	662	57	0	0	0	6
francis	87	-9.44	2	3	358	56	0	0	0	7
lishe	87	-5.77	0	0	548	272	0	0	0	5
mzigo	87	-6.64	4	7	2330	25	0	0	0	5
waliishi	87	-6.78	0	1	1499	1297	0	0	0	8
wamarekani	87	-9.25	0	0	1499	1297	0	0	0	10
jenerali	87	-9.07	0	0	262	47	0	0	0	8
darfur	87	-10.1	0	0	401	98	0	0	0	6
vurugu	87	-8.43	0	0	419	8	0	0	0	6
haramu	87	-6.07	4	4	988	313	0	0	0	6
kubadilishwa	87	-8.53	0	0	3068	1459	0	0	0	12
vinywaji	87	-7.95	0	0	419	294	0	0	0	8
baltiki	87	-8.16	0	0	662	204	0	0	0	7
lamu	87	-4.94	16	18	548	99	0	0	0	4
ustaarabu	87	-10.36	0	0	1238	89	0	0	0	9
yordani	87	-8.65	0	0	337	27	0	0	0	7
anafanya	86	-6.84	0	0	1768	258	0	0	0	8
maslahi	86	-7.91	0	0	2330	907	0	0	0	7
mwandamizi	86	-9.02	0	0	2330	171	0	0	0	10
kg	86	-4.42	42	44	3068	3	3	3	3	2
kutisha	86	-5.25	4	7	3068	1459	0	0	0	7
majimaji	86	-7.41	0	0	2330	907	0	0	0	8
waumini	86	-7.56	2	2	1499	1297	0	0	0	7
balozi	86	-7.36	0	1	662	204	0	0	0	6
walter	86	-6.61	2	5	1499	1297	0	0	0	6
media	86	-5.55	0	0	2330	105	0	0	0	5
platinum	86	-11.11	0	0	548	27	0	0	0	8
mamake	86	-6.97	2	2	2330	907	0	0	0	6
iraq	86	-7.08	4	4	1151	17	0	0	0	4
cite_note	86	-11.52	0	0	565	14	0	0	0	9
dre	86	-4.49	12	15	401	12	0	0	0	3
canada	86	-6.57	2	2	565	103	0	0	0	6
kulipwa	86	-7.09	6	8	3068	1459	0	0	0	7
day	86	-4.71	40	46	401	98	0	0	0	3
bagamoyo	86	-10.24	0	0	662	204	0	0	0	8
asp	85	-5.9	14	18	1768	54	0	0	0	3
internet	85	-9.17	0	0	1151	360	0	0	0	8
changamoto	85	-10.12	0	0	565	192	0	0	0	10
uchungu	85	-7.1	0	1	1238	37	0	0	0	7
mbu	85	-3.72	8	13	2330	66	0	0	0	3
vidole	85	-6.92	2	2	419	294	0	0	0	6
vilima	85	-5.7	8	8	419	294	0	0	0	6
kilianzishwa	85	-8.98	0	0	3068	1016	0	0	0	12
same	85	-5.0	24	25	923	191	0	0	0	4
mwema	85	-5.79	6	8	2330	171	0	0	0	5
beach	85	-6.7	2	4	662	103	0	0	0	5
aliacha	85	-6.04	4	5	1768	628	0	0	0	7
ross	85	-5.62	8	11	390	87	0	0	0	4
ifuatavyo	85	-9.75	0	0	1151	6	0	0	0	9
msimamizi	85	-9.46	0	0	2330	75	0	0	0	9
fda	85	-4.98	14	16	358	2	0	0	0	3
produced	85	-10.49	0	0	548	70	0	0	0	8
college	85	-8.05	0	0	565	123	0	0	0	7
akaenda	85	-6.53	4	6	1768	235	0	0	0	7
elizabeth	85	-11.78	0	0	292	38	0	0	0	9
qurani	85	-6.98	2	4	32	22	0	0	0	6
pangani	85	-6.07	2	3	548	160	0	0	0	7
kete	85	-5.68	12	14	3068	58	0	0	0	4
mchoraji	85	-7.91	0	0	2330	37	0	0	0	8
game	85	-5.47	16	17	362	80	0	0	0	4
uongo	85	-5.59	10	14	1238	13	0	0	0	5
kut	85	-3.7	18	25	3068	1459	0	0	0	3
zabibu	85	-7.88	2	3	433	46	0	0	0	6
dhaifu	84	-7.17	0	1	401	28	0	0	0	6
uzuri	84	-6.01	4	5	1238	22	0	0	0	5
zilizopo	84	-7.49	0	0	433	340	0	0	0	8
vitamini	84	-7.32	0	1	419	294	0	0	0	8
koreshi	84	-7.37	0	0	3068	109	0	0	0	7
fueli	84	-7.26	0	0	358	45	0	0	0	5
frank	84	-6.91	2	2	358	56	0	0	0	5
kinataja	84	-6.99	0	1	3068	1016	0	0	0	8
walihamia	84	-7.34	0	0	1499	1297	0	0	0	9
sinema	84	-8.14	0	0	923	116	0	0	0	6
kidole	84	-6.68	2	2	3068	1016	0	0	0	6
wanafanana	84	-8.1	0	0	1499	1297	0	0	0	10
inakadiriwa	84	-9.83	0	0	1151	360	0	0	0	11
meru	84	-5.76	8	9	2330	105	0	0	0	4
utangulizi	84	-8.83	0	0	1238	98	0	0	0	10
ulisababisha	84	-9.24	0	0	1238	211	0	0	0	12
young	84	-6.56	0	0	337	27	0	0	0	5
thumb	84	-8.26	0	0	598	69	0	0	0	5
bob	84	-5.41	20	22	662	96	0	0	0	3
nyuzi	84	-5.71	2	2	589	86	0	0	0	5
mwanadamu	84	-8.93	0	0	2330	171	0	0	0	9
futi	84	-5.27	12	13	358	45	0	0	0	4
wengineo	84	-9.23	0	1	1499	69	0	0	0	8
mweupe	84	-7.74	2	4	2330	171	0	0	0	6
serbia	84	-6.83	0	0	923	102	0	0	0	6
old	84	-4.97	8	11	202	13	0	0	0	3
hujumuisha	84	-8.71	0	0	988	419	0	0	0	10
majibu	84	-5.7	12	12	2330	907	0	0	0	6
alikwenda	84	-7.43	0	0	1768	628	0	0	0	9
ijumaa	84	-7.64	0	0	1151	5	0	0	0	6
mitazamo	84	-9.08	0	1	2330	313	0	0	0	8
lililo	84	-6.94	2	2	548	272	0	0	0	6
waklara	83	-7.98	0	1	1499	1297	0	0	0	7
akapata	83	-6.42	8	9	1768	235	0	0	0	7
chifu	83	-5.51	2	2	565	192	0	0	0	5
carolina	83	-8.79	0	0	565	103	0	0	0	8
akaja	83	-5.34	10	12	1768	235	0	0	0	5
inamaanisha	83	-9.44	0	0	1151	360	0	0	0	11
utumbo	83	-5.93	0	1	1238	98	0	0	0	6
gerezani	83	-8.87	0	0	362	49	0	0	0	8
madoa	83	-5.43	2	4	2330	907	0	0	0	5
matumaini	83	-8.58	0	0	2330	907	0	0	0	9
migodi	83	-7.25	4	5	2330	313	0	0	0	6
aweze	83	-6.21	4	6	1768	13	0	0	0	5
intaneti	83	-9.82	0	1	1151	360	0	0	0	8
nyangumi	83	-8.31	0	0	589	86	0	0	0	8
urban	83	-7.55	0	2	1238	42	0	0	0	5
ugawaji	83	-7.63	0	0	1238	23	0	0	0	7
mohammed	83	-10.43	0	1	2330	124	0	0	0	8
ubingwa	83	-6.9	0	1	1238	40	0	0	0	7
letu	83	-5.91	8	10	548	61	0	0	0	4
mtemi	83	-6.51	2	2	2330	71	0	0	0	5
walipewa	83	-5.92	0	1	1499	1297	0	0	0	8
ilichukua	83	-7.77	0	0	1151	386	0	0	0	9
ilianzisha	83	-7.98	0	0	1151	386	0	0	0	10
palikuwa	83	-7.2	0	1	548	160	0	0	0	8
warangi	83	-7.21	0	1	1499	1297	0	0	0	7
jicho	83	-7.04	2	2	262	41	0	0	0	5
ghasia	82	-7.14	0	0	362	19	0	0	0	6
nyani	82	-4.68	8	9	589	86	0	0	0	5
kaburi	82	-6.37	4	4	3068	292	0	0	0	6
sarafu	82	-6.58	4	4	923	191	0	0	0	6
vitengo	82	-6.93	4	4	419	294	0	0	0	7
akon	82	-4.74	4	6	1768	235	0	0	0	4
walijenga	82	-7.05	0	0	1499	1297	0	0	0	9
mzio	82	-5.98	4	7	2330	25	0	0	0	4
miongo	82	-6.12	10	10	2330	313	0	0	0	6
mashambulio	82	-8.9	0	0	2330	907	0	0	0	11
icrc	82	-7.89	2	3	1151	8	0	0	0	4
viumbehai	82	-11.17	0	0	419	294	0	0	0	9
kichwani	82	-7.39	0	0	3068	1016	0	0	0	8
kufuzu	82	-6.98	0	0	3068	1459	0	0	0	6
njiani	82	-6.57	0	0	589	18	0	0	0	6
nyepesi	82	-8.71	0	0	589	86	0	0	0	7
album	82	-7.46	2	4	1768	628	0	0	0	5
yugoslavia	82	-13.68	0	0	337	20	0	0	0	10
wapenzi	82	-6.71	4	4	1499	1297	0	0	0	7
makka	82	-5.94	6	7	2330	907	0	0	0	5
kipenyo	82	-7.35	0	0	3068	1016	0	0	0	7
kusali	82	-5.42	2	2	3068	1459	0	0	0	6
ghali	82	-6.02	4	5	362	19	0	0	0	5
kutoweka	82	-6.76	0	0	3068	1459	0	0	0	8
kuthibitisha	82	-10.18	0	0	3068	1459	0	0	0	12
wakaanza	82	-7.02	0	1	1499	1297	0	0	0	8
taz	82	-5.43	22	25	598	154	0	0	0	3
walei	81	-5.91	2	6	1499	1297	0	0	0	5
ilitokea	81	-6.03	0	1	1151	386	0	0	0	8
waliamua	81	-7.49	0	1	1499	1297	0	0	0	8
kushuka	81	-6.41	4	4	3068	1459	0	0	0	7
nafuu	81	-6.92	0	0	589	141	0	0	0	5
mnara	81	-6.49	0	3	2330	19	0	0	0	5
majumba	81	-6.47	2	3	2330	907	0	0	0	7
sa	81	-2.83	76	88	923	191	191	191	191	2
hedhi	81	-7.13	4	4	988	86	0	0	0	5
ll	81	-4.7	42	45	548	2	2	2	2	2
huongeza	81	-6.72	0	1	988	419	0	0	0	8
kung	81	-4.17	18	19	3068	1459	0	0	0	4
anc	81	-5.1	22	24	1768	258	0	0	0	3
kuchapisha	81	-7.65	0	0	3068	1459	0	0	0	10
kor	81	-4.62	14	17	3068	109	0	0	0	3
mabara	81	-5.51	8	10	2330	907	0	0	0	6
kucha	81	-3.86	4	6	3068	1459	0	0	0	5
ngome	81	-6.75	2	4	589	43	0	0	0	5
mijini	81	-6.86	8	9	2330	313	0	0	0	6
nyuklia	81	-8.55	0	0	589	86	0	0	0	7
mikononi	81	-8.42	0	1	2330	313	0	0	0	8
kampaundi	81	-9.89	0	0	3068	292	0	0	0	9
kubadilishana	81	-9.76	0	0	3068	1459	0	0	0	13
kufungua	80	-6.03	0	1	3068	1459	0	0	0	8
ulipata	80	-5.62	4	4	1238	211	0	0	0	7
walifika	80	-6.01	0	1	1499	1297	0	0	0	8
fiji	80	-5.32	10	11	358	63	0	0	0	4
kushindana	80	-8.22	0	0	3068	1459	0	0	0	10
mpiga	80	-5.49	4	5	2330	39	0	0	0	5
chiba	80	-5.66	2	2	565	192	0	0	0	5
makubaliano	80	-10.14	0	0	2330	907	0	0	0	11
kitongoji	80	-8.65	0	0	3068	1016	0	0	0	9
hufanywa	80	-6.81	0	1	988	419	0	0	0	8
muigizaji	80	-8.83	0	0	2330	111	0	0	0	9
nguruwe	80	-9.28	0	0	589	43	0	0	0	7
kuongea	80	-6.45	2	3	3068	1459	0	0	0	7
vatikano	80	-8.84	0	0	419	26	0	0	0	8
kukamilisha	80	-8.38	0	0	3068	1459	0	0	0	11
kushughulikia	80	-11.85	0	0	3068	1459	0	0	0	13
refu	80	-5.12	0	3	390	86	0	0	0	4
akaunti	80	-8.1	0	1	1768	235	0	0	0	7
mtv	80	-4.8	8	11	2330	71	0	0	0	3
rhodesia	80	-9.35	0	0	390	14	0	0	0	8
ben	80	-4.33	30	36	662	103	0	0	0	3
are	80	-4.39	32	43	1768	72	0	0	0	3
kupanua	79	-6.74	8	9	3068	1459	0	0	0	7
tundu	79	-5.69	6	7	598	85	0	0	0	5
uropa	79	-7.02	0	1	1238	42	0	0	0	5
machungwa	79	-7.4	0	0	2330	907	0	0	0	9
tathmini	79	-9.34	0	0	598	154	0	0	0	8
beseni	79	-7.62	2	2	662	103	0	0	0	6
njema	79	-6.63	6	7	589	18	0	0	0	5
farakano	79	-8.44	0	0	358	80	0	0	0	8
vyeo	79	-5.74	6	6	419	27	0	0	0	4
kima	79	-3.86	28	32	3068	1016	0	0	0	4
parokia	79	-9.23	0	0	548	160	0	0	0	7
huzuni	79	-5.92	0	0	988	419	0	0	0	6
yanayohusiana	79	-10.97	0	0	337	255	0	0	0	13
huleta	79	-6.8	2	2	988	419	0	0	0	6
mnururisho	79	-11.32	0	0	2330	19	0	0	0	10
baraka	79	-5.93	6	6	662	204	0	0	0	6
will	79	-5.25	16	17	1499	71	0	0	0	4
kutambuliwa	79	-7.82	0	0	3068	1459	0	0	0	11
tata	79	-4.81	24	28	598	154	0	0	0	4
club	79	-7.51	0	0	565	32	0	0	0	4
mapapa	79	-6.6	8	9	2330	907	0	0	0	6
kinaweza	79	-6.6	0	1	3068	1016	0	0	0	8
steve	79	-6.43	0	2	923	92	0	0	0	5
mumewe	79	-8.09	0	0	2330	111	0	0	0	6
kupelekea	79	-6.89	0	0	3068	1459	0	0	0	9
ada	79	-3.84	32	43	1768	38	0	0	0	3
rose	79	-5.3	12	14	390	87	0	0	0	4
paa	79	-4.61	30	38	548	160	0	0	0	3
mgawanyiko	79	-9.79	0	0	2330	25	0	0	0	10
mzazi	79	-6.41	8	8	2330	25	0	0	0	5
vema	78	-6.02	14	15	419	28	0	0	0	4
queen	78	-6.7	0	1	32	22	0	0	0	5
columbia	78	-8.31	0	0	565	123	0	0	0	8
stefano	78	-8.68	0	0	923	92	0	0	0	7
kuishia	78	-5.69	2	7	3068	1459	0	0	0	7
kimaumbile	78	-10.81	0	0	3068	1016	0	0	0	10
hupunguza	78	-7.71	0	0	988	419	0	0	0	9
kuharibika	78	-9.0	0	0	3068	1459	0	0	0	10
musoma	78	-7.21	4	4	2330	111	0	0	0	6
uzushi	78	-7.52	2	2	1238	22	0	0	0	6
isaya	78	-6.75	2	2	1151	48	0	0	0	5
uumbaji	78	-8.11	2	2	1238	9	0	0	0	7
waitalia	78	-7.61	0	0	1499	1297	0	0	0	8
hatia	78	-5.28	6	9	988	313	0	0	0	5
wamaasai	78	-8.92	0	1	1499	1297	0	0	0	8
michakato	78	-8.85	0	0	2330	313	0	0	0	9
gambia	78	-6.29	2	3	362	80	0	0	0	6
ufilipino	78	-9.44	0	0	1238	43	0	0	0	9
kuzungumza	78	-8.47	0	0	3068	1459	0	0	0	10
kar	78	-4.38	38	44	3068	292	0	0	0	3
dollar	78	-8.49	0	1	401	54	0	0	0	6
px	78	-4.47	40	42	548	1	1	1	1	2
dopamini	78	-9.64	0	0	401	54	0	0	0	8
ilikadiriwa	78	-9.17	0	0	1151	386	0	0	0	11
udikteta	78	-10.31	0	1	1238	19	0	0	0	8
twiga	78	-7.56	0	0	598	7	0	0	0	5
usoni	77	-5.49	2	3	1238	89	0	0	0	5
tezi	77	-5.34	6	7	598	84	0	0	0	4
mlo	77	-4.93	16	22	2330	24	0	0	0	3
mesopotamia	77	-12.96	0	0	2330	105	0	0	0	11
ilitoka	77	-5.66	6	9	1151	386	0	0	0	7
wavuti	77	-6.39	4	5	1499	1297	0	0	0	6
atakuwa	77	-6.62	8	10	1768	47	0	0	0	7
johannesburg	77	-13.93	0	0	262	46	0	0	0	12
dhati	77	-6.0	6	7	401	28	0	0	0	5
inaadhimishwa	77	-10.86	0	0	1151	360	0	0	0	13
mwanasheria	77	-10.07	0	0	2330	171	0	0	0	11
kingono	77	-6.75	2	2	3068	1016	0	0	0	7
uundaji	77	-7.34	0	1	1238	9	0	0	0	7
ne	77	-3.01	70	85	589	64	64	64	64	2
alishindwa	77	-7.35	0	0	1768	628	0	0	0	10
sindano	77	-7.77	0	1	923	116	0	0	0	7
kiraia	77	-7.22	2	2	3068	1016	0	0	0	6
golden	77	-8.34	0	0	362	46	0	0	0	6
combs	77	-6.76	2	2	565	123	0	0	0	5
westfalia	77	-10.51	0	0	1499	69	0	0	0	9
zilizoendelea	77	-9.66	0	0	433	340	0	0	0	13
jinai	77	-7.04	6	7	262	41	0	0	0	5
christian	77	-10.58	0	0	565	192	0	0	0	9
darasa	77	-7.09	2	2	401	98	0	0	0	6
wasomaji	77	-7.63	0	0	1499	1297	0	0	0	8
wanatumia	77	-6.96	0	0	1499	1297	0	0	0	9
mamba	77	-4.73	22	26	2330	907	0	0	0	5
viazi	77	-6.54	2	4	419	294	0	0	0	5
mavuno	77	-7.66	0	0	2330	907	0	0	0	6
misheni	77	-6.69	0	0	2330	313	0	0	0	7
bizanti	77	-8.84	0	0	662	57	0	0	0	7
carlos	77	-8.16	0	1	565	103	0	0	0	6
mgawanyo	77	-9.01	0	0	2330	25	0	0	0	8
umegawanyika	77	-11.24	0	0	1238	85	0	0	0	12
xvi	76	-5.31	4	9	23	4	0	0	0	3
vizuizi	76	-8.07	2	2	419	294	0	0	0	7
kikombe	76	-7.0	2	2	3068	1016	0	0	0	7
ezra	76	-7.19	2	3	292	7	0	0	0	4
top	76	-5.39	20	23	598	74	0	0	0	3
mteja	76	-6.82	2	3	2330	71	0	0	0	5
nathan	76	-7.49	0	1	589	141	0	0	0	6
viini	76	-5.6	2	3	419	294	0	0	0	5
aa	76	-3.79	92	111	1768	9	9	9	9	2
kufaa	76	-4.87	18	20	3068	1459	0	0	0	5
rio	76	-4.99	14	18	390	45	0	0	0	3
alionyesha	76	-7.27	0	0	1768	628	0	0	0	10
zetu	76	-6.49	12	13	433	17	0	0	0	4
ilijulikana	76	-8.26	0	0	1151	386	0	0	0	11
kujiua	76	-5.91	0	1	3068	1459	0	0	0	6
rushwa	76	-5.51	0	0	390	53	0	0	0	6
michuano	76	-8.5	0	1	2330	313	0	0	0	8
movement	76	-10.36	0	0	2330	124	0	0	0	8
vitani	76	-5.35	6	6	419	294	0	0	0	6
ilijengwa	76	-7.18	0	0	1151	386	0	0	0	9
fuvu	76	-5.96	6	7	358	45	0	0	0	4
